Date,Commodity,Total Value
27-Feb-2021,ladys finger (bhindi),894.67
27-Feb-2021,lemon,526.03
27-Feb-2021,mango,138.75
27-Feb-2021,masoor,36.00
27-Feb-2021,moong,34.50
27-Feb-2021,mustard,14453.25
27-Feb-2021,onion,36204.10
27-Feb-2021,parwal (pointed gourd),15.95
27-Feb-2021,peas (green),179.77
27-Feb-2021,potato,32419.71
27-Feb-2021,rice,6244.35
27-Feb-2021,safflower,0
27-Feb-2021,"sesamum (sesame, gingelly, til)",207.14
27-Feb-2021,soyabean,3190.21
27-Feb-2021,spinach,5441.71
27-Feb-2021,sugar,110.70
27-Feb-2021,sunflower,25.70
27-Feb-2021,tomato,7188.61
27-Feb-2021,turmeric,2485.73
27-Feb-2021,tur,233.80
27-Feb-2021,urad,68.30
27-Feb-2021,wheat,16641.06
28-Feb-2021,apple,180.06
28-Feb-2021,banana,1035.59
28-Feb-2021,beans (french),45.09
28-Feb-2021,brinjal,907.25
28-Feb-2021,cabbage,1240.58
28-Feb-2021,carrot,715.94
28-Feb-2021,cauliflower,1323.88
28-Feb-2021,coconut,1231.12
28-Feb-2021,dhania,253.79
28-Feb-2021,dry chillies,0
28-Feb-2021,garlic,1787.70
28-Feb-2021,ginger,342.66
28-Feb-2021,gourd (bottle),310.38
28-Feb-2021,gram,56.80
28-Feb-2021,green chilli,586.48
28-Feb-2021,ground nut seed,0
28-Feb-2021,groundnut,417.80
28-Feb-2021,jeera,3.00
28-Feb-2021,ladys finger (bhindi),224.93
28-Feb-2021,lemon,52.34
28-Feb-2021,mango,3.73
28-Feb-2021,masoor,12.60
28-Feb-2021,moong,9.60
28-Feb-2021,mustard,1996.65
28-Feb-2021,onion,6651.78
28-Feb-2021,parwal (pointed gourd),5.89
28-Feb-2021,peas (green),110.50
28-Feb-2021,potato,11014.99
28-Feb-2021,rice,1615.65
28-Feb-2021,safflower,0
28-Feb-2021,"sesamum (sesame, gingelly, til)",94.96
28-Feb-2021,soyabean,496.55
28-Feb-2021,spinach,4646.20
28-Feb-2021,sugar,16.10
28-Feb-2021,sunflower,0
28-Feb-2021,tomato,3691.94
28-Feb-2021,turmeric,55.00
28-Feb-2021,tur,131.40
28-Feb-2021,urad,18.00
28-Feb-2021,wheat,4032.82
01-Mar-2021,apple,1522.12
01-Mar-2021,banana,2431.12
01-Mar-2021,beans (french),99.13
01-Mar-2021,brinjal,1652.20
01-Mar-2021,cabbage,2246.83
01-Mar-2021,carrot,1489.17
01-Mar-2021,cauliflower,2516.89
01-Mar-2021,coconut,7552.21
01-Mar-2021,dhania,8668.93
01-Mar-2021,dry chillies,4919.10
01-Mar-2021,garlic,2482.28
01-Mar-2021,ginger,668.05
01-Mar-2021,gourd (bottle),776.91
01-Mar-2021,gram,394.20
01-Mar-2021,green chilli,1384.06
01-Mar-2021,ground nut seed,157.60
01-Mar-2021,groundnut,2715.22
01-Mar-2021,jeera,3367.76
01-Mar-2021,ladys finger (bhindi),515.98
01-Mar-2021,lemon,166.05
01-Mar-2021,mango,98.49
01-Mar-2021,masoor,42.50
01-Mar-2021,moong,296.00
01-Mar-2021,mustard,21437.88
01-Mar-2021,onion,29006.22
01-Mar-2021,parwal (pointed gourd),7.76
01-Mar-2021,peas (green),132.24
01-Mar-2021,potato,27350.12
01-Mar-2021,rice,8577.20
01-Mar-2021,safflower,6.00
01-Mar-2021,"sesamum (sesame, gingelly, til)",410.65
01-Mar-2021,soyabean,8977.58
01-Mar-2021,spinach,3645.23
01-Mar-2021,sugar,133.10
01-Mar-2021,sunflower,18.30
01-Mar-2021,tomato,5848.92
01-Mar-2021,turmeric,1848.72
01-Mar-2021,tur,579.20
01-Mar-2021,urad,159.20
01-Mar-2021,wheat,37956.07
02-Mar-2021,apple,1113.12
02-Mar-2021,banana,2249.41
02-Mar-2021,beans (french),97.75
02-Mar-2021,brinjal,2029.16
02-Mar-2021,cabbage,3377.73
02-Mar-2021,carrot,2230.69
02-Mar-2021,cauliflower,4490.62
02-Mar-2021,coconut,16937.67
02-Mar-2021,dhania,9156.23
02-Mar-2021,dry chillies,377.25
02-Mar-2021,garlic,5808.53
02-Mar-2021,ginger,1771.66
02-Mar-2021,gourd (bottle),1058.68
02-Mar-2021,gram,451.20
02-Mar-2021,green chilli,1920.50
02-Mar-2021,ground nut seed,53.68
02-Mar-2021,groundnut,2884.95
02-Mar-2021,jeera,3511.81
02-Mar-2021,ladys finger (bhindi),718.72
02-Mar-2021,lemon,394.33
02-Mar-2021,mango,128.63
02-Mar-2021,masoor,136.60
02-Mar-2021,moong,235.30
02-Mar-2021,mustard,31457.36
02-Mar-2021,onion,29174.36
02-Mar-2021,parwal (pointed gourd),9.40
02-Mar-2021,peas (green),363.00
02-Mar-2021,potato,29707.78
02-Mar-2021,rice,8070.20
02-Mar-2021,safflower,7.00
02-Mar-2021,"sesamum (sesame, gingelly, til)",291.88
02-Mar-2021,soyabean,12771.99
02-Mar-2021,spinach,4492.65
02-Mar-2021,sugar,396.00
02-Mar-2021,sunflower,72.60
02-Mar-2021,tomato,7560.97
02-Mar-2021,turmeric,5674.07
02-Mar-2021,tur,675.50
02-Mar-2021,urad,241.60
02-Mar-2021,wheat,45472.91
03-Mar-2021,apple,1039.03
03-Mar-2021,banana,3558.31
03-Mar-2021,beans (french),121.60
03-Mar-2021,brinjal,2101.77
03-Mar-2021,cabbage,3415.09
03-Mar-2021,carrot,2454.36
03-Mar-2021,cauliflower,4025.28
03-Mar-2021,coconut,18757.87
03-Mar-2021,dhania,8117.54
03-Mar-2021,dry chillies,231.90
03-Mar-2021,garlic,7291.52
03-Mar-2021,ginger,1567.65
03-Mar-2021,gourd (bottle),1244.21
03-Mar-2021,gram,333.70
03-Mar-2021,green chilli,2736.01
03-Mar-2021,ground nut seed,108.60
03-Mar-2021,groundnut,2859.96
03-Mar-2021,jeera,4623.45
03-Mar-2021,ladys finger (bhindi),934.29
03-Mar-2021,lemon,503.11
03-Mar-2021,mango,92.69
03-Mar-2021,masoor,48.60
03-Mar-2021,moong,180.90
03-Mar-2021,mustard,37623.04
03-Mar-2021,onion,41310.70
03-Mar-2021,parwal (pointed gourd),20.57
03-Mar-2021,peas (green),283.76
03-Mar-2021,potato,42101.15
03-Mar-2021,rice,7361.55
03-Mar-2021,safflower,4.00
03-Mar-2021,"sesamum (sesame, gingelly, til)",270.14
03-Mar-2021,soyabean,15469.18
03-Mar-2021,spinach,7321.51
03-Mar-2021,sugar,271.10
03-Mar-2021,sunflower,171.70
03-Mar-2021,tomato,9183.16
03-Mar-2021,turmeric,4021.41
03-Mar-2021,tur,624.90
03-Mar-2021,urad,116.40
03-Mar-2021,wheat,44897.07
04-Mar-2021,apple,789.67
04-Mar-2021,banana,5897.78
04-Mar-2021,beans (french),119.86
04-Mar-2021,brinjal,2050.99
04-Mar-2021,cabbage,3407.57
04-Mar-2021,carrot,2432.06
04-Mar-2021,cauliflower,4409.01
04-Mar-2021,coconut,12412.17
04-Mar-2021,dhania,8781.84
04-Mar-2021,dry chillies,7685.71
04-Mar-2021,garlic,7289.32
04-Mar-2021,ginger,1535.90
04-Mar-2021,gourd (bottle),1167.48
04-Mar-2021,gram,265.90
04-Mar-2021,green chilli,2604.40
04-Mar-2021,ground nut seed,126.30
04-Mar-2021,groundnut,2674.62
04-Mar-2021,jeera,5156.71
04-Mar-2021,ladys finger (bhindi),877.04
04-Mar-2021,lemon,657.63
04-Mar-2021,mango,117.00
04-Mar-2021,masoor,146.30
04-Mar-2021,moong,248.80
04-Mar-2021,mustard,33130.42
04-Mar-2021,onion,38816.19
04-Mar-2021,parwal (pointed gourd),29.38
04-Mar-2021,peas (green),367.98
04-Mar-2021,potato,38403.67
04-Mar-2021,rice,8160.50
04-Mar-2021,safflower,4.00
04-Mar-2021,"sesamum (sesame, gingelly, til)",483.38
04-Mar-2021,soyabean,12204.10
04-Mar-2021,spinach,3213.92
04-Mar-2021,sugar,390.50
04-Mar-2021,sunflower,39.40
04-Mar-2021,tomato,8054.96
04-Mar-2021,turmeric,4874.36
04-Mar-2021,tur,607.30
04-Mar-2021,urad,227.90
04-Mar-2021,wheat,48851.66
05-Mar-2021,apple,935.61
05-Mar-2021,banana,9022.27
05-Mar-2021,beans (french),76.40
05-Mar-2021,brinjal,2182.66
05-Mar-2021,cabbage,3170.38
05-Mar-2021,carrot,2904.60
05-Mar-2021,cauliflower,3979.63
05-Mar-2021,coconut,27334.07
05-Mar-2021,dhania,5327.55
05-Mar-2021,dry chillies,401.90
05-Mar-2021,garlic,5608.21
05-Mar-2021,ginger,1381.62
05-Mar-2021,gourd (bottle),1211.07
05-Mar-2021,gram,210.20
05-Mar-2021,green chilli,3114.77
05-Mar-2021,ground nut seed,132.00
05-Mar-2021,groundnut,2626.05
05-Mar-2021,jeera,3272.02
05-Mar-2021,ladys finger (bhindi),1011.40
05-Mar-2021,lemon,515.68
05-Mar-2021,mango,154.45
05-Mar-2021,masoor,85.65
05-Mar-2021,moong,135.20
05-Mar-2021,mustard,38286.52
05-Mar-2021,onion,47127.72
05-Mar-2021,parwal (pointed gourd),30.89
05-Mar-2021,peas (green),242.80
05-Mar-2021,potato,38558.88
05-Mar-2021,rice,7656.25
05-Mar-2021,safflower,13.00
05-Mar-2021,"sesamum (sesame, gingelly, til)",353.17
05-Mar-2021,soyabean,10870.97
05-Mar-2021,spinach,4287.94
05-Mar-2021,sugar,325.40
05-Mar-2021,sunflower,42.00
05-Mar-2021,tomato,8955.39
05-Mar-2021,turmeric,3152.29
05-Mar-2021,tur,712.80
05-Mar-2021,urad,230.50
05-Mar-2021,wheat,47833.51
06-Mar-2021,apple,916.44
06-Mar-2021,banana,2708.07
06-Mar-2021,beans (french),148.33
06-Mar-2021,brinjal,2080.02
06-Mar-2021,cabbage,3008.12
06-Mar-2021,carrot,2438.15
06-Mar-2021,cauliflower,3848.08
06-Mar-2021,coconut,20593.97
06-Mar-2021,dhania,6580.66
06-Mar-2021,dry chillies,1234.20
06-Mar-2021,garlic,5931.95
06-Mar-2021,ginger,1150.41
06-Mar-2021,gourd (bottle),1185.44
06-Mar-2021,gram,301.90
06-Mar-2021,green chilli,2679.63
06-Mar-2021,ground nut seed,99.70
06-Mar-2021,groundnut,2544.94
06-Mar-2021,jeera,5513.48
06-Mar-2021,ladys finger (bhindi),979.01
06-Mar-2021,lemon,549.75
06-Mar-2021,mango,194.32
06-Mar-2021,masoor,81.20
06-Mar-2021,moong,207.00
06-Mar-2021,mustard,38678.52
06-Mar-2021,onion,33354.48
06-Mar-2021,parwal (pointed gourd),30.00
06-Mar-2021,peas (green),259.90
06-Mar-2021,potato,36225.33
06-Mar-2021,rice,8936.10
06-Mar-2021,safflower,19.00
06-Mar-2021,"sesamum (sesame, gingelly, til)",401.69
06-Mar-2021,soyabean,8708.74
06-Mar-2021,spinach,5378.86
06-Mar-2021,sugar,294.50
06-Mar-2021,sunflower,72.80
06-Mar-2021,tomato,9254.57
06-Mar-2021,turmeric,5053.02
06-Mar-2021,tur,479.20
06-Mar-2021,urad,167.10
06-Mar-2021,wheat,39659.15
07-Mar-2021,apple,261.46
07-Mar-2021,banana,1341.72
07-Mar-2021,beans (french),51.31
07-Mar-2021,brinjal,1145.68
07-Mar-2021,cabbage,1539.08
07-Mar-2021,carrot,1085.67
07-Mar-2021,cauliflower,1739.87
07-Mar-2021,coconut,366.08
07-Mar-2021,dhania,231.51
07-Mar-2021,dry chillies,4.00
07-Mar-2021,garlic,950.18
07-Mar-2021,ginger,521.33
07-Mar-2021,gourd (bottle),546.92
07-Mar-2021,gram,74.40
07-Mar-2021,green chilli,1074.88
07-Mar-2021,ground nut seed,0
07-Mar-2021,groundnut,238.93
07-Mar-2021,jeera,5.30
07-Mar-2021,ladys finger (bhindi),311.47
07-Mar-2021,lemon,120.89
07-Mar-2021,mango,35.24
07-Mar-2021,masoor,10.90
07-Mar-2021,moong,7.60
07-Mar-2021,mustard,3197.64
07-Mar-2021,onion,9147.78
07-Mar-2021,parwal (pointed gourd),7.29
07-Mar-2021,peas (green),34.00
07-Mar-2021,potato,17181.47
07-Mar-2021,rice,1533.00
07-Mar-2021,safflower,0
07-Mar-2021,"sesamum (sesame, gingelly, til)",63.17
07-Mar-2021,soyabean,529.49
07-Mar-2021,spinach,3691.18
07-Mar-2021,sugar,32.50
07-Mar-2021,sunflower,0
07-Mar-2021,tomato,4381.89
07-Mar-2021,turmeric,54.50
07-Mar-2021,tur,118.10
07-Mar-2021,urad,31.20
07-Mar-2021,wheat,4400.85
08-Mar-2021,apple,1401.08
08-Mar-2021,banana,2838.13
08-Mar-2021,beans (french),125.48
08-Mar-2021,brinjal,1971.96
08-Mar-2021,cabbage,3332.23
08-Mar-2021,carrot,2665.94
08-Mar-2021,cauliflower,4060.32
08-Mar-2021,coconut,18849.15
08-Mar-2021,dhania,5528.00
08-Mar-2021,dry chillies,5851.80
08-Mar-2021,garlic,6011.31
08-Mar-2021,ginger,1615.86
08-Mar-2021,gourd (bottle),1262.24
08-Mar-2021,gram,383.70
08-Mar-2021,green chilli,3074.35
08-Mar-2021,ground nut seed,146.90
08-Mar-2021,groundnut,2875.51
08-Mar-2021,jeera,4118.50
08-Mar-2021,ladys finger (bhindi),988.39
08-Mar-2021,lemon,433.53
08-Mar-2021,mango,333.18
08-Mar-2021,masoor,105.30
08-Mar-2021,moong,238.50
08-Mar-2021,mustard,47736.89
08-Mar-2021,onion,64276.04
08-Mar-2021,parwal (pointed gourd),37.28
08-Mar-2021,peas (green),368.66
08-Mar-2021,potato,39177.36
08-Mar-2021,rice,9823.80
08-Mar-2021,safflower,22.00
08-Mar-2021,"sesamum (sesame, gingelly, til)",238.30
08-Mar-2021,soyabean,11656.07
08-Mar-2021,spinach,8170.86
08-Mar-2021,sugar,162.30
08-Mar-2021,sunflower,190.40
08-Mar-2021,tomato,8864.50
08-Mar-2021,turmeric,3461.85
08-Mar-2021,tur,625.40
08-Mar-2021,urad,287.90
08-Mar-2021,wheat,58313.18
09-Mar-2021,apple,1115.30
09-Mar-2021,banana,2742.60
09-Mar-2021,beans (french),108.39
09-Mar-2021,brinjal,1922.49
09-Mar-2021,cabbage,2890.14
09-Mar-2021,carrot,2210.84
09-Mar-2021,cauliflower,3821.32
09-Mar-2021,coconut,12493.26
09-Mar-2021,dhania,5751.62
09-Mar-2021,dry chillies,416.70
09-Mar-2021,garlic,5853.54
09-Mar-2021,ginger,1282.37
09-Mar-2021,gourd (bottle),1400.36
09-Mar-2021,gram,259.10
09-Mar-2021,green chilli,2751.92
09-Mar-2021,ground nut seed,130.22
09-Mar-2021,groundnut,2629.97
09-Mar-2021,jeera,3906.30
09-Mar-2021,ladys finger (bhindi),965.92
09-Mar-2021,lemon,575.80
09-Mar-2021,mango,126.64
09-Mar-2021,masoor,81.90
09-Mar-2021,moong,154.10
09-Mar-2021,mustard,47279.75
09-Mar-2021,onion,54228.34
09-Mar-2021,parwal (pointed gourd),30.22
09-Mar-2021,peas (green),387.20
09-Mar-2021,potato,34676.77
09-Mar-2021,rice,7060.10
09-Mar-2021,safflower,24.00
09-Mar-2021,"sesamum (sesame, gingelly, til)",218.17
09-Mar-2021,soyabean,11307.32
09-Mar-2021,spinach,7540.19
09-Mar-2021,sugar,261.80
09-Mar-2021,sunflower,82.00
09-Mar-2021,tomato,8562.86
09-Mar-2021,turmeric,5384.32
09-Mar-2021,tur,557.10
09-Mar-2021,urad,174.80
09-Mar-2021,wheat,51780.96
10-Mar-2021,apple,1076.70
10-Mar-2021,banana,3433.04
10-Mar-2021,beans (french),109.82
10-Mar-2021,brinjal,1933.69
10-Mar-2021,cabbage,2760.35
10-Mar-2021,carrot,2125.51
10-Mar-2021,cauliflower,3792.54
10-Mar-2021,coconut,20375.44
10-Mar-2021,dhania,6127.47
10-Mar-2021,dry chillies,176.50
10-Mar-2021,garlic,5862.25
10-Mar-2021,ginger,1617.45
10-Mar-2021,gourd (bottle),1120.57
10-Mar-2021,gram,308.20
10-Mar-2021,green chilli,2143.56
10-Mar-2021,ground nut seed,85.40
10-Mar-2021,groundnut,2414.76
10-Mar-2021,jeera,4407.34
10-Mar-2021,ladys finger (bhindi),833.52
10-Mar-2021,lemon,412.02
10-Mar-2021,mango,197.89
10-Mar-2021,masoor,93.30
10-Mar-2021,moong,142.30
10-Mar-2021,mustard,47732.99
10-Mar-2021,onion,55472.86
10-Mar-2021,parwal (pointed gourd),38.83
10-Mar-2021,peas (green),215.39
10-Mar-2021,potato,35990.44
10-Mar-2021,rice,6603.70
10-Mar-2021,safflower,13.00
10-Mar-2021,"sesamum (sesame, gingelly, til)",293.67
10-Mar-2021,soyabean,10247.06
10-Mar-2021,spinach,4557.13
10-Mar-2021,sugar,195.20
10-Mar-2021,sunflower,169.00
10-Mar-2021,tomato,7802.04
10-Mar-2021,turmeric,3951.39
10-Mar-2021,tur,427.20
10-Mar-2021,urad,259.30
10-Mar-2021,wheat,58637.97
11-Mar-2021,apple,545.31
11-Mar-2021,banana,3894.59
11-Mar-2021,beans (french),51.75
11-Mar-2021,brinjal,1404.07
11-Mar-2021,cabbage,2068.10
11-Mar-2021,carrot,1227.72
11-Mar-2021,cauliflower,2492.91
11-Mar-2021,coconut,3368.10
11-Mar-2021,dhania,242.30
11-Mar-2021,dry chillies,6.80
11-Mar-2021,garlic,1161.74
11-Mar-2021,ginger,751.95
11-Mar-2021,gourd (bottle),1293.16
11-Mar-2021,gram,72.50
11-Mar-2021,green chilli,2063.00
11-Mar-2021,ground nut seed,22.50
11-Mar-2021,groundnut,309.92
11-Mar-2021,jeera,325.61
11-Mar-2021,ladys finger (bhindi),765.72
11-Mar-2021,lemon,404.38
11-Mar-2021,mango,196.07
11-Mar-2021,masoor,51.95
11-Mar-2021,moong,15.20
11-Mar-2021,mustard,19680.96
11-Mar-2021,onion,22611.06
11-Mar-2021,parwal (pointed gourd),9.75
11-Mar-2021,peas (green),44.30
11-Mar-2021,potato,29637.95
11-Mar-2021,rice,3661.59
11-Mar-2021,safflower,0
11-Mar-2021,"sesamum (sesame, gingelly, til)",81.21
11-Mar-2021,soyabean,355.58
11-Mar-2021,spinach,2786.39
11-Mar-2021,sugar,87.60
11-Mar-2021,sunflower,0
11-Mar-2021,tomato,5965.85
11-Mar-2021,turmeric,188.57
11-Mar-2021,tur,110.40
11-Mar-2021,urad,72.40
11-Mar-2021,wheat,7975.55
12-Mar-2021,apple,814.57
12-Mar-2021,banana,3084.05
12-Mar-2021,beans (french),64.51
12-Mar-2021,brinjal,2014.89
12-Mar-2021,cabbage,2956.28
12-Mar-2021,carrot,1975.12
12-Mar-2021,cauliflower,4522.39
12-Mar-2021,coconut,20306.04
12-Mar-2021,dhania,7206.60
12-Mar-2021,dry chillies,3442.50
12-Mar-2021,garlic,5689.71
12-Mar-2021,ginger,1065.67
12-Mar-2021,gourd (bottle),1550.30
12-Mar-2021,gram,247.10
12-Mar-2021,green chilli,3518.03
12-Mar-2021,ground nut seed,159.90
12-Mar-2021,groundnut,2506.60
12-Mar-2021,jeera,9998.19
12-Mar-2021,ladys finger (bhindi),1022.67
12-Mar-2021,lemon,611.62
12-Mar-2021,mango,276.29
12-Mar-2021,masoor,131.30
12-Mar-2021,moong,342.10
12-Mar-2021,mustard,46827.00
12-Mar-2021,onion,49655.25
12-Mar-2021,parwal (pointed gourd),43.38
12-Mar-2021,peas (green),395.38
12-Mar-2021,potato,34267.02
12-Mar-2021,rice,6567.91
12-Mar-2021,safflower,22.00
12-Mar-2021,"sesamum (sesame, gingelly, til)",187.40
12-Mar-2021,soyabean,7749.33
12-Mar-2021,spinach,3849.08
12-Mar-2021,sugar,228.30
12-Mar-2021,sunflower,204.70
12-Mar-2021,tomato,9228.99
12-Mar-2021,turmeric,5951.63
12-Mar-2021,tur,548.80
12-Mar-2021,urad,327.60
12-Mar-2021,wheat,63062.53
13-Mar-2021,apple,504.74
13-Mar-2021,banana,3072.93
13-Mar-2021,beans (french),99.32
13-Mar-2021,brinjal,1676.43
13-Mar-2021,cabbage,2625.48
13-Mar-2021,carrot,1666.32
13-Mar-2021,cauliflower,3263.66
13-Mar-2021,coconut,12831.35
13-Mar-2021,dhania,3599.24
13-Mar-2021,dry chillies,1750.70
13-Mar-2021,garlic,1448.45
13-Mar-2021,ginger,1231.79
13-Mar-2021,gourd (bottle),1347.89
13-Mar-2021,gram,228.70
13-Mar-2021,green chilli,2844.09
13-Mar-2021,ground nut seed,89.50
13-Mar-2021,groundnut,1279.07
13-Mar-2021,jeera,5186.23
13-Mar-2021,ladys finger (bhindi),916.58
13-Mar-2021,lemon,639.40
13-Mar-2021,mango,178.08
13-Mar-2021,masoor,122.00
13-Mar-2021,moong,75.50
13-Mar-2021,mustard,45680.47
13-Mar-2021,onion,34838.43
13-Mar-2021,parwal (pointed gourd),33.85
13-Mar-2021,peas (green),386.00
13-Mar-2021,potato,35618.46
13-Mar-2021,rice,4758.45
13-Mar-2021,safflower,1.00
13-Mar-2021,"sesamum (sesame, gingelly, til)",126.46
13-Mar-2021,soyabean,1909.29
13-Mar-2021,spinach,1156.03
13-Mar-2021,sugar,208.80
13-Mar-2021,sunflower,0
13-Mar-2021,tomato,7813.71
13-Mar-2021,turmeric,113.52
13-Mar-2021,tur,504.10
13-Mar-2021,urad,145.10
13-Mar-2021,wheat,26076.44
14-Mar-2021,apple,265.60
14-Mar-2021,banana,1447.53
14-Mar-2021,beans (french),61.00
14-Mar-2021,brinjal,1235.60
14-Mar-2021,cabbage,1704.00
14-Mar-2021,carrot,986.74
14-Mar-2021,cauliflower,1661.49
14-Mar-2021,coconut,125.92
14-Mar-2021,dhania,2.60
14-Mar-2021,dry chillies,0
14-Mar-2021,garlic,510.80
14-Mar-2021,ginger,606.35
14-Mar-2021,gourd (bottle),694.50
14-Mar-2021,gram,69.90
14-Mar-2021,green chilli,1123.55
14-Mar-2021,ground nut seed,0
14-Mar-2021,groundnut,299.75
14-Mar-2021,jeera,90.10
14-Mar-2021,ladys finger (bhindi),361.52
14-Mar-2021,lemon,215.12
14-Mar-2021,mango,28.41
14-Mar-2021,masoor,33.60
14-Mar-2021,moong,9.50
14-Mar-2021,mustard,2978.66
14-Mar-2021,onion,7689.01
14-Mar-2021,parwal (pointed gourd),15.00
14-Mar-2021,peas (green),15.10
14-Mar-2021,potato,15460.91
14-Mar-2021,rice,1841.30
14-Mar-2021,safflower,0
14-Mar-2021,"sesamum (sesame, gingelly, til)",56.65
14-Mar-2021,soyabean,349.73
14-Mar-2021,spinach,6130.11
14-Mar-2021,sugar,36.00
14-Mar-2021,sunflower,1.00
14-Mar-2021,tomato,4701.12
14-Mar-2021,turmeric,53.00
14-Mar-2021,tur,147.30
14-Mar-2021,urad,28.50
14-Mar-2021,wheat,6015.28
15-Mar-2021,apple,1583.58
15-Mar-2021,banana,3392.40
15-Mar-2021,beans (french),140.93
15-Mar-2021,brinjal,2121.46
15-Mar-2021,cabbage,3132.92
15-Mar-2021,carrot,2451.08
15-Mar-2021,cauliflower,5562.83
15-Mar-2021,coconut,29033.77
15-Mar-2021,dhania,4567.57
15-Mar-2021,dry chillies,5633.70
15-Mar-2021,garlic,7042.24
15-Mar-2021,ginger,1186.53
15-Mar-2021,gourd (bottle),1524.65
15-Mar-2021,gram,1000.40
15-Mar-2021,green chilli,3135.00
15-Mar-2021,ground nut seed,152.50
15-Mar-2021,groundnut,3316.94
15-Mar-2021,jeera,6154.42
15-Mar-2021,ladys finger (bhindi),1130.15
15-Mar-2021,lemon,506.70
15-Mar-2021,mango,437.89
15-Mar-2021,masoor,169.75
15-Mar-2021,moong,134.00
15-Mar-2021,mustard,42778.61
15-Mar-2021,onion,63486.61
15-Mar-2021,parwal (pointed gourd),29.18
15-Mar-2021,peas (green),350.30
15-Mar-2021,potato,40627.72
15-Mar-2021,rice,9394.15
15-Mar-2021,safflower,61.00
15-Mar-2021,"sesamum (sesame, gingelly, til)",233.47
15-Mar-2021,soyabean,8720.58
15-Mar-2021,spinach,3320.50
15-Mar-2021,sugar,162.10
15-Mar-2021,sunflower,53.20
15-Mar-2021,tomato,10266.03
15-Mar-2021,turmeric,4456.42
15-Mar-2021,tur,839.70
15-Mar-2021,urad,422.90
15-Mar-2021,wheat,53388.64
16-Mar-2021,apple,2092.17
16-Mar-2021,banana,8451.15
16-Mar-2021,beans (french),157.64
16-Mar-2021,brinjal,2050.66
16-Mar-2021,cabbage,3013.79
16-Mar-2021,carrot,2263.61
16-Mar-2021,cauliflower,3407.05
16-Mar-2021,coconut,12848.76
16-Mar-2021,dhania,4843.18
16-Mar-2021,dry chillies,159.00
16-Mar-2021,garlic,5970.36
16-Mar-2021,ginger,1260.04
16-Mar-2021,gourd (bottle),1251.87
16-Mar-2021,gram,553.60
16-Mar-2021,green chilli,2556.98
16-Mar-2021,ground nut seed,119.30
16-Mar-2021,groundnut,3456.12
16-Mar-2021,jeera,5346.47
16-Mar-2021,ladys finger (bhindi),1103.05
16-Mar-2021,lemon,678.44
16-Mar-2021,mango,338.46
16-Mar-2021,masoor,183.30
16-Mar-2021,moong,203.90
16-Mar-2021,mustard,43764.32
16-Mar-2021,onion,43354.43
16-Mar-2021,parwal (pointed gourd),39.77
16-Mar-2021,peas (green),251.53
16-Mar-2021,potato,38541.74
16-Mar-2021,rice,10887.40
16-Mar-2021,safflower,87.00
16-Mar-2021,"sesamum (sesame, gingelly, til)",174.99
16-Mar-2021,soyabean,6733.43
16-Mar-2021,spinach,3377.91
16-Mar-2021,sugar,251.20
16-Mar-2021,sunflower,122.50
16-Mar-2021,tomato,8872.51
16-Mar-2021,turmeric,6344.25
16-Mar-2021,tur,702.40
16-Mar-2021,urad,253.00
16-Mar-2021,wheat,48940.59
17-Mar-2021,apple,815.98
17-Mar-2021,banana,8812.95
17-Mar-2021,beans (french),156.32
17-Mar-2021,brinjal,1965.82
17-Mar-2021,cabbage,2975.01
17-Mar-2021,carrot,1923.65
17-Mar-2021,cauliflower,3348.25
17-Mar-2021,coconut,19276.95
17-Mar-2021,dhania,4829.94
17-Mar-2021,dry chillies,336.90
17-Mar-2021,garlic,8921.16
17-Mar-2021,ginger,987.13
17-Mar-2021,gourd (bottle),1358.85
17-Mar-2021,gram,333.60
17-Mar-2021,green chilli,2948.94
17-Mar-2021,ground nut seed,1.50
17-Mar-2021,groundnut,2730.37
17-Mar-2021,jeera,8320.99
17-Mar-2021,ladys finger (bhindi),943.23
17-Mar-2021,lemon,539.08
17-Mar-2021,mango,96.75
17-Mar-2021,masoor,67.10
17-Mar-2021,moong,50.50
17-Mar-2021,mustard,52219.63
17-Mar-2021,onion,31737.75
17-Mar-2021,parwal (pointed gourd),35.53
17-Mar-2021,peas (green),162.82
17-Mar-2021,potato,35270.81
17-Mar-2021,rice,8967.95
17-Mar-2021,safflower,41.00
17-Mar-2021,"sesamum (sesame, gingelly, til)",300.35
17-Mar-2021,soyabean,6819.26
17-Mar-2021,spinach,312.81
17-Mar-2021,sugar,123.30
17-Mar-2021,sunflower,433.70
17-Mar-2021,tomato,9161.86
17-Mar-2021,turmeric,290.50
17-Mar-2021,tur,400.90
17-Mar-2021,urad,129.70
17-Mar-2021,wheat,70678.19
18-Mar-2021,apple,902.20
18-Mar-2021,banana,7708.35
18-Mar-2021,beans (french),145.96
18-Mar-2021,brinjal,1984.01
18-Mar-2021,cabbage,2824.28
18-Mar-2021,carrot,1704.38
18-Mar-2021,cauliflower,2932.86
18-Mar-2021,coconut,13580.95
18-Mar-2021,dhania,4094.32
18-Mar-2021,dry chillies,6117.50
18-Mar-2021,garlic,6061.78
18-Mar-2021,ginger,884.37
18-Mar-2021,gourd (bottle),1362.41
18-Mar-2021,gram,335.70
18-Mar-2021,green chilli,2547.73
18-Mar-2021,ground nut seed,43.50
